timestamp,x,y,yaw
1422953132610631.0,-0.01543434510853504,2.2641914360453125e-05,4.534587632411854e-06
1422953132673123.0,-0.013969062118980555,5.3223767472084936e-05,4.193078032111965e-06
1422953132735614.0,-0.012629688515151683,3.7349735699265625e-05,1.4140858288862938e-06
1422953132798106.0,-0.011392081992362343,1.8753493012629992e-06,3.751245080999027e-06
1422953132860598.0,-0.010323646121963473,3.174632182996329e-05,1.4294625062640195e-06
1422953132923090.0,-0.009361227129216835,5.318831717851618e-05,2.114591166671367e-06
1422953132985581.0,-0.015037117004987381,5.0606931020062094e-05,8.950553794806486e-07
1422953133048073.0,-0.02017810335588926,2.472427011888379e-05,3.4209750808266425e-06
1422953133110565.0,-0.024843803597760675,1.5587677696665104e-05,2.601053792207234e-06
1422953133173056.0,-0.02242545618709762,9.188220336836086e-06,7.890474614593393e-07
1422953133235549.0,-0.02030680220179749,1.9870244231661253e-05,1.0825107011293478e-06
1422953133298041.0,-0.01837799847395408,1.3755991038691574e-05,2.0887074966596118e-06
1422953133360532.0,-0.023206455563672353,1.0499475534595351e-05,1.6694389948367507e-06
1422953133423024.0,-0.027573933177909713,3.219865519875533e-05,2.0295939032695763e-06
1422953133485515.0,-0.03157723128843201,1.7694553523073446e-05,2.1324674275517918e-07
1422953133548009.0,-0.03512113812291819,2.394670118181629e-05,1.941356802766593e-06
1422953133610500.0,-0.03176308990127821,3.1656826976273617e-05,3.5281696063032744e-07
1422953133672991.0,-0.028707419573780223,3.056575241247862e-05,4.321234176855694e-07
1422953133735483.0,-0.025951950366312034,1.173408002803979e-05,1.8155649406476677e-07
1422953133797975.0,-0.023453564860227493,-2.6560569266882385e-05,1.3494042257835755e-06
1422953133860467.0,-0.021182120099865327,-4.6913093515796726e-05,2.4784137999789452e-06
1422953133922959.0,-0.019225911969203494,-7.823841840329337e-05,7.200403259604716e-07
1422953133985450.0,-0.024080312779900723,-0.010619055238779733,2.529792502014907e-06
1422953134047943.0,-0.028372056060352917,-0.02018984772002341,5.848330126056908e-07
1422953134110434.0,-0.032306120021301246,-0.028901084737630575,2.4510762533179112e-06
1422953134172925.0,-0.03583056629992346,-0.03675523604759395,5.4340301764198474e-08
1422953134235417.0,-0.03894440623384336,-0.04384445137716856,2.9979420396198867e-07
1422953134297909.0,-0.041819458730879125,-0.0502529453596883,6.670237712432495e-07
1422953134360401.0,-0.044401866381144704,-0.04546388179684295,1.2613333205278187e-06
1422953134422893.0,-0.04669815801652971,-0.04114014465556391,4.6773361914851396e-07
1422953134485384.0,-0.04891585377624423,-0.03724859951749153,1.2387081621064465e-06
1422953134547876.0,-0.050836739840284285,-0.033669217997119444,3.8306808069827535e-06
1422953134610368.0,-0.052603572459386294,-0.030439938992204263,2.5323936718027155e-06
1422953134672860.0,-0.053993751320026546,-0.027550383086473805,3.521411813584387e-06
1422953134735351.0,-0.05543466850673996,-0.02489043999367077,9.844113917527537e-07
1422953134797843.0,-0.0567000970862352,-0.022542963890694084,7.737779689144024e-07
1422953134860335.0,-0.057878061478359936,-0.020404134843608444,1.0089361550603619e-06
1422953134922827.0,-0.05890362136825758,-0.018433502746379813,6.875792075981129e-07
1422953134985319.0,-0.05986840171505428,-0.016702861340333625,3.630244278806773e-06
1422953135047810.0,-0.060717372575783794,-0.01511429812141131,7.640205488772214e-07
1422953135110303.0,-0.06146264713556922,-0.013690319871686665,9.98322476126607e-07
1422953135172794.0,-0.06217193673581075,-0.012387930354229278,1.3796999962477013e-06
1422953135235286.0,-0.06288481106751964,-0.011229957316381095,1.538952708256344e-06
1422953135297777.0,-0.06352890157953543,-0.010189128709234555,2.0464332868598497e-06
1422953135360270.0,-0.06390760294847629,-0.009142612343246195,1.9032039386810498e-07
1422953135422761.0,-0.06433723487666448,-0.008288514769625008,4.593580175154323e-07
1422953135485253.0,-0.064735642229226,-0.007522602832774919,1.0268149794894824e-06
1422953135547746.0,-0.06518374381362102,-0.0068218709572127854,1.9619226564308296e-06
1422953135610237.0,-0.06552030319508773,-0.006186428185207288,1.8175697499026394e-06
1422953135672728.0,-0.06584999561231158,-0.005610717922999142,2.3561393388655207e-07
1422953135735220.0,-0.06618649700125348,-0.005067337936554344,1.811343392139947e-08
1422953135797712.0,-0.06646308422348753,-0.01516698711811968,2.721776761436016e-06
1422953135860204.0,-0.06673503234294205,-0.024290503005561983,2.1019129258011953e-06
1422953135922696.0,-0.06699940765535475,-0.03253604909424009,7.13707759711423e-06
1422953135985189.0,-0.06716727750046896,-0.04002920742598534,8.621309557591856e-07
1422953136047679.0,-0.06736585742543293,-0.046809029329255195,2.2638410974967693e-06
1422953136110172.0,-0.06751243744048793,-0.05293893141930711,4.971359453720062e-07
1422953136172662.0,-0.06764394694298605,-0.05845221671217707,7.382789172602262e-07
1422953136235155.0,-0.06773762915665561,-0.06346082023329852,1.8676874057631266e-06
1422953136297646.0,-0.0679410342904644,-0.06802590319955014,3.82853611024699e-06
1422953136360139.0,-0.06804439934937825,-0.07214826652631638,3.6829114743813256e-06
1422953136422630.0,-0.06815054689058572,-0.07586667764792804,4.330368612373798e-06
1422953136485122.0,-0.06821516889168437,-0.07923022156129968,1.0128417219924074e-07
1422953136547614.0,-0.06829486463933136,-0.08226540561415449,2.6240066754918766e-06
1422953136610105.0,-0.06841969322436026,-0.08501059211350913,5.0794172711674225e-06
1422953136672597.0,-0.0684684249337736,-0.08747457463634557,5.251438232244679e-07
1422953136735090.0,-0.0684789001011948,-0.08977620094797703,1.8388897523808603e-06
1422953136797581.0,-0.06854084345247588,-0.09184193339446337,2.1608954679210404e-06
1422953136860072.0,-0.06856515281018136,-0.09371535118449756,3.577483447986484e-06
1422953136922564.0,-0.06860862774488732,-0.09537828733516993,5.447297165857197e-07
1422953136985056.0,-0.06207411450758622,-0.09689666883242992,4.7534105127651356e-07
1422953137047548.0,-0.05624595014414288,-0.0983035629365895,4.160526050124594e-06
1422953137110039.0,-0.0508955585303959,-0.09953630937760033,1.3058182096084997e-06
1422953137172532.0,-0.04599954619742813,-0.10064934741913024,3.281482401309865e-07
1422953137235023.0,-0.041649569230937995,-0.10167002791603584,2.39444706973382e-06
1422953137297515.0,-0.037711930801636144,-0.10258967018621468,3.2238418401226738e-06
1422953137360007.0,-0.03414974766213563,-0.10341874386886056,5.5254880989074684e-06
1422953137422498.0,-0.030806138868448425,-0.10412348146340032,1.1628015746032544e-06
1422953137484990.0,-0.02787570731572362,-0.10480260860901244,3.649456140321433e-07
1422953137547483.0,-0.02528616040950193,-0.10544281382614726,5.795166654651341e-07
1422953137609974.0,-0.02288158291900087,-0.10599725720154311,2.0178994091526485e-06
1422953137672466.0,-0.02063930712703294,-0.10647863060251704,7.925739944879953e-07
1422953137734959.0,-0.018658046400348093,-0.10691403052948371,1.2343477925404722e-06
1422953137797449.0,-0.01685910471157465,-0.10733229230603585,1.3411037731101873e-06
1422953137859941.0,-0.015339975296171036,-0.10775245839779599,2.301119124841924e-06
1422953137922434.0,-0.013880761344233489,-0.10808637939719473,7.222242015455755e-07
1422953137984925.0,-0.01912653090245858,-0.10841610461551768,4.5449922894583257e-07
1422953138047416.0,-0.02387490263370283,-0.10868689628905495,1.4262532132249326e-07
1422953138109908.0,-0.028090838979573065,-0.10895360261377875,1.9857644512370333e-06
1422953138172400.0,-0.03201327557093295,-0.10918187927935426,4.257748776106945e-07
1422953138234892.0,-0.03555092890656922,-0.10936601712136461,2.079745117344865e-06
1422953138297384.0,-0.03876129775724005,-0.10954338614386815,1.1548172409314824e-06
1422953138359876.0,-0.04158928291957097,-0.1097411910954722,4.115235058338452e-06
1422953138422367.0,-0.0441827477183528,-0.10989128951842565,7.720092018711658e-07
1422953138484859.0,-0.046553337912504496,-0.10999308277490175,1.6780901468216725e-06
1422953138547351.0,-0.04867906564248735,-0.11012776620638094,1.8767708743867607e-06
1422953138609844.0,-0.050704728674170224,-0.11025275873880783,4.14821629158494e-06
1422953138672335.0,-0.052480677952873686,-0.11037531916530167,1.8943396032679695e-06
1422953138734826.0,-0.05408806928842805,-0.11048205637818213,9.498074039371387e-07
1422953138797318.0,-0.05547271357740606,-0.11051131766691029,1.7486735750620221e-07
1422953138859809.0,-0.05663714503534835,-0.11057087332616314,2.4724096388087613e-06
1422953138922302.0,-0.057814750881397564,-0.11065070774134057,4.1831183801873956e-08
1422953138984794.0,-0.0589827222239817,-0.11072832249949471,4.11915577270875e-06
1422953139047285.0,-0.060042760985883716,-0.11071593694401184,1.8511953099037418e-06
1422953139109777.0,-0.060796837571224914,-0.1107570523884159,8.19960562515477e-07
1422953139172269.0,-0.061488139209683004,-0.11076267349944148,2.489403587126954e-06
1422953139234761.0,-0.06220818617264977,-0.11081704184076446,2.5561300755099663e-06
1422953139297253.0,-0.06284145519361277,-0.11090581936712143,2.4177193877303066e-06
1422953139359745.0,-0.06346391248612059,-0.11093481897980217,1.364676257432648e-06
1422953139422235.0,-0.06402450780995383,-0.11097109995371499,1.3094647256832563e-06
1422953139484728.0,-0.06449281625046213,-0.11101441774898624,1.3485691807771842e-06
1422953139547219.0,-0.06492090631232544,-0.11100192463575233,1.3659018529097632e-06
1422953139609711.0,-0.06537086102276993,-0.11102044941877026,4.522655194985755e-06
1422953139672203.0,-0.06580298412832435,-0.11103015740695098,1.0197825762444277e-06
1422953139734695.0,-0.06609080548882186,-0.11109333463098965,1.5580922749178056e-06
1422953139797186.0,-0.0663295784977285,-0.11110281162432643,4.7959433986318216e-06
1422953139859679.0,-0.06632562063922186,-0.11112210301643127,4.412084497485475e-06
1422953139922170.0,-0.06643179546493214,-0.11118184768279166,8.132297096381408e-06
1422953139984663.0,-0.06754393689980069,-0.11112462936522229,7.055832380521283e-06
1422953140047154.0,-0.0693781738882308,-0.11102108277662064,3.50546817792936e-07
1422953140109645.0,-0.07163113898965227,-0.11100089053124473,9.592142195778227e-07
1422953140172137.0,-0.07441033412712711,-0.11073416693155434,1.0171517062365259e-07
1422953140234630.0,-0.07742057611432268,-0.11073205508120341,1.3689877240803758e-05
1422953140297121.0,-0.0805413665036616,-0.11086460416459402,3.0098512753662902e-05
1422953140359613.0,-0.09116673221192284,-0.11088114563320113,3.355302631434741e-05
1422953140422105.0,-0.10286507618887883,-0.11097281568421273,5.666552203091222e-05
1422953140484597.0,-0.11597356818203133,-0.11014211743104572,4.776074132864736e-05
1422953140547089.0,-0.13076422825273812,-0.11008416766744152,7.135138166563544e-05
1422953140609592.0,-0.14736696952163822,-0.11012478079393694,9.386129152950978e-05
1422953140672073.0,-0.16614639545228252,-0.11056712961616307,0.0001322100718891708
1422953140734564.0,-0.18641961627978976,-0.11036077165051272,0.00016060325610930325
1422953140797055.0,-0.22174655882622876,-0.1100848577875348,0.0002139890918274979
1422953140859548.0,-0.2564274711215204,-0.10936546943317076,0.0002397931737154323
1422953140922039.0,-0.29161221559762573,-0.10920164628293642,0.00032960932070834727
1422953140984531.0,-0.33286121106832167,-0.09732551854638855,0.00040494461473757537
1422953141047022.0,-0.37163354540607935,-0.08707106154282802,0.00044167277737261273
1422953141109514.0,-0.40930562665063575,-0.07822438357919223,0.00040192034678033204
1422953141172006.0,-0.4585845838748316,-0.06952265470318134,0.00036806684165485086
1422953141234498.0,-0.5058949082386456,-0.060676434296075395,0.00043162181729210105
1422953141296990.0,-0.5506796375653952,-0.05275870211596454,0.0006305119586966215
1422953141359481.0,-0.6061563699816358,-0.03447896872638663,0.0007607181170921921
1422953141421973.0,-0.6593350176473696,-0.0178022856614364,0.0007730798305411782
1422953141484466.0,-0.7093871080200536,-0.00228128415709322,0.0006830134106905719
1422953141546957.0,-0.7572394989151283,0.011843114170813908,0.0006529213875370861
1422953141609449.0,-0.8224399794482452,0.02506851843379683,0.0007452044986664059
1422953141671941.0,-0.8828927929925227,0.03639231524707212,0.0009643499086121735
1422953141734432.0,-0.9390078565467175,0.047525397860414105,0.0011513424067207696
1422953141796924.0,-1.0055557857063735,0.0672402907717533,0.0011887335670883277
1422953141859416.0,-1.0669914100345785,0.08495564776100155,0.0010750603577021956
1422953141921908.0,-1.1238686059708696,0.10107756900958245,0.0010577688396935757
1422953141984399.0,-1.203664217081109,0.12658047329280472,0.0011985848058906038
1422953142046891.0,-1.2770817933247458,0.1496551744319819,0.001416070168323372
1422953142109383.0,-1.3458935852330918,0.17128641843842132,0.0014431437882277375
1422953142171875.0,-1.4092772215690077,0.2120849176871464,0.001456418035603806
1422953142234366.0,-1.469537593762139,0.24981076260697346,0.0015254856844249608
1422953142296858.0,-1.5267178706351936,0.2840755063232593,0.0016948484648538135
1422953142359350.0,-1.6010133042882622,0.32545883014535165,0.001907299779121117
1422953142421841.0,-1.6719522285712662,0.3642441042140505,0.002027654574985981
1422953142484334.0,-1.7378328590054393,0.3999797689086396,0.002154668675493532
1422953142546825.0,-1.7994882532014829,0.4330647193284526,0.002348954853542036
1422953142609317.0,-1.8827148060139371,0.4750472913468335,0.0025606514609019023
1422953142671809.0,-1.959713622992432,0.5131395894702258,0.0028024319340372826
1422953142734314.0,-2.0310674812397562,0.5476427405652845,0.0029075702515322785
1422953142796792.0,-2.125168679860068,0.5909161995188537,0.002942626869491217
1422953142859285.0,-2.212456982291025,0.630758093041495,0.003087897170041181
1422953142921776.0,-2.2930985612461305,0.6676637097787413,0.0033016618350033998
1422953142984268.0,-2.400980068660681,0.7123597547913258,0.003482589081521447
1422953143046759.0,-2.500721938444428,0.7524339451582449,0.003606361156548929
1422953143109253.0,-2.5923919332986736,0.7887497305737295,0.003672474707224106
1422953143171744.0,-2.7030195801730517,0.8421622862919312,0.0037491601311344085
1422953143234235.0,-2.80475007574471,0.891693211836869,0.0038083858343653867
1422953143296727.0,-2.8984352329616776,0.9370039743731493,0.003951241014104205
1422953143359219.0,-3.018177597410902,1.000495873382105,0.004083191928558456
1422953143421710.0,-3.1281210009150144,1.058182542228233,0.0042204720912408355
1422953143484202.0,-3.228990841374549,1.1110246359109448,0.004273351162889277
1422953143546694.0,-3.32272816096009,1.158462434939249,0.004318599971702397
1422953143609186.0,-3.4424763799826117,1.2117882071478407,0.004338291760169288
1422953143671678.0,-3.552405111714814,1.2606737019066856,0.004359365778757203
1422953143734169.0,-3.6539452180004153,1.3058828042014403,0.004438354135460934
1422953143796662.0,-3.779782253305789,1.379521561195487,0.004509618206214219
1422953143859153.0,-3.8956022393725744,1.444055762178496,0.004492984939157394
1422953143921645.0,-4.001408038929896,1.5015754417493397,0.004295534379028279
1422953143984138.0,-4.131489722992135,1.5748139010270712,0.00419507410760046
1422953144046628.0,-4.251089336835253,1.6407600036952568,0.004322828267294592
1422953144109122.0,-4.362015684593051,1.700177671266357,0.004509338912782254
1422953144171612.0,-4.495352065271422,1.775713932584684,0.004587549722810957
1422953144234104.0,-4.618492505097485,1.842407293487248,0.004567239825685687
1422953144296595.0,-4.729497735602362,1.9041183107547692,0.004456408594514362
1422953144359087.0,-4.86466360056701,1.9931840198303246,0.004457807393010233
1422953144421579.0,-4.988123383165544,2.0759840261439733,0.004536044929109152
1422953144484071.0,-5.101415335241219,2.1510084734090182,0.0046982435210063
1422953144546563.0,-5.206244833636027,2.218547961037471,0.004800131234653452
1422953144609054.0,-5.33573002232341,2.3104503636587164,0.004771293121453262
1422953144671546.0,-5.454074065889756,2.3918044866380423,0.004698588198922205
1422953144734038.0,-5.562388511449426,2.4656209903525976,0.004596333166084524
1422953144796530.0,-5.701218735347518,2.56398089733714,0.004640991886550623
1422953144859021.0,-5.828132432710235,2.654217354978987,0.004794995982958501
1422953144921514.0,-5.944712749414101,2.737077550888622,0.004933713678500784
1422953144984005.0,-6.084332891680884,2.845576408209094,0.00496200109699773
1422953145046497.0,-6.212439561273025,2.943590973173187,0.005006546342043269
1422953145108989.0,-6.329703910773609,3.0330617316978166,0.005089595168023977
1422953145171482.0,-6.437235277679204,3.220013009391482,0.00525326616503549
1422953145233974.0,-6.5347497399786425,3.3894857792014683,0.005384547560181136
1422953145296465.0,-6.625273759090653,3.5420598339363174,0.005474587963796513
1422953145358957.0,-6.740433577049602,3.7119984272013746,0.005503889997895462
1422953145421448.0,-6.846969431173729,3.8651484989222276,0.005518412907700988
1422953145483940.0,-6.9439384018103745,4.003408910881475,0.005527484355723138
1422953145546431.0,-7.031815038130966,4.128980577053056,0.005580467404368586
1422953145608924.0,-7.145865744983854,4.284714666238401,0.005680178333030184
1422953145671415.0,-7.250054874730574,4.4254108340626015,0.005756870152760517
1422953145733908.0,-7.346741150657265,4.552585580972528,0.005831754422396423
1422953145796399.0,-7.467554817719579,4.710245727160074,0.005931421793971202
1422953145858891.0,-7.577761306666223,4.8530674807738485,0.006027731844245666
1422953145921382.0,-7.67693275042916,4.98350312918624,0.006017035533923075
1422953145983874.0,-7.76048347111021,5.0285115336284445,0.006012708571745164
1422953146046366.0,-7.837266233512114,5.070005806326929,0.006057939793814656
1422953146108857.0,-7.9076090259024285,5.10905255881896,0.006113738089770348
1422953146171349.0,-8.037698324363845,5.3128107495682,0.006148472367434455
1422953146233841.0,-8.157269166171934,5.496344481760414,0.006096134527483494
1422953146296333.0,-8.267588593410702,5.662041826475897,0.006088759511085796
1422953146358825.0,-8.394035822537102,5.864995257848852,0.00619547638738417
1422953146421317.0,-8.50855727557124,6.049208126294453,0.006268679958042648
1422953146483809.0,-8.613392890191934,6.215552020549158,0.006251265024283827
1422953146546300.0,-8.708867323787237,6.365834362975809,0.006111771833378105
1422953146608792.0,-8.821990527563784,6.554948489069526,0.005803702202603277
1422953146671284.0,-8.925311650535948,6.725202054647723,0.0055730439553430405
1422953146733776.0,-9.019005698209302,6.877528387696083,0.0054666304982682705
1422953146796267.0,-9.12546617493914,7.067696220347016,0.005364587466565051
1422953146858759.0,-9.222677871865848,7.238633386631886,0.005257161880790992
1422953146921251.0,-9.310789523143152,7.391537986745557,0.005060411126941817
1422953146983742.0,-9.417594953717158,7.582442345689593,0.0048071954568611585
1422953147046235.0,-9.514975594734825,7.755632408939594,0.004606278507755799
1422953147108727.0,-9.603503303454632,7.91243209673941,0.004466070340470864
1422953147171218.0,-9.697516974862863,8.118309678071602,0.004295191770587986
1422953147233710.0,-9.78128999292962,8.303567761324844,0.003973496759463934
1422953147296202.0,-9.858449718354697,8.468891546307256,0.0036350948774931183
1422953147358694.0,-9.848671704765469,8.731246124704027,0.0034095593634461425
1422953147421185.0,-9.84215072251584,8.968862792645819,0.0032802045884743067
1422953147483677.0,-9.838358076659581,9.182769188695273,0.003231293134353417
1422953147546169.0,-9.83473725138206,9.375782551277608,0.0032072661182321396
1422953147608661.0,-9.852461591114935,9.602900026256322,0.003115096925711925
1422953147671152.0,-9.86741802752468,9.809843332321638,0.0029401818030166515
1422953147733644.0,-9.881138209177935,9.996877308402984,0.0028014267499664814
1422953147796136.0,-9.913269154559059,10.228377343953138,0.00269335837357469
1422953147858628.0,-9.94379988137562,10.437733113774971,0.0024705551637039065
1422953147921120.0,-9.971537371151204,10.626758391294638,0.0022109767940798044
1422953147983611.0,-10.01052645494212,10.860396596644936,0.0020408661744833233
1422953148046103.0,-10.046562954205429,11.070852123240886,0.002048322336219304
1422953148108595.0,-10.078721195705032,11.260574283832328,0.0021598209153765886
1422953148171088.0,-10.115355629043995,11.590009214398012,0.00221283005550906
1422953148233578.0,-10.149431923574824,11.887694422295228,0.0020702654603500107
1422953148296070.0,-10.181073697752918,12.157371752424545,0.0018166245606794544
1422953148358562.0,-10.320935172543248,12.401090023373834,0.001658643810259583
1422953148421053.0,-10.449118298097034,12.622058559919884,0.0015896340675369217
1422953148483546.0,-10.564627620855301,12.821859449684965,0.0015043287506028044
1422953148546037.0,-10.670227828266125,13.002290506588704,0.0013448758689416384
1422953148608530.0,-10.777805585618573,13.227844216941186,0.001211309614056114
1422953148671021.0,-10.875248699911065,13.43252118436153,0.0011555480293482029
1422953148733513.0,-10.962604076760162,13.617918756453124,0.0012038178420947375
1422953148796006.0,-11.09890229517325,13.818927808974093,0.001220561864933562
1422953148858496.0,-11.22085427634849,14.001833294807055,0.0011539734758080843
1422953148920989.0,-11.329274611384454,14.1690056076343,0.0009959671491636206
1422953148983480.0,-11.441311387038041,14.38250246287362,0.0008381005095331189
1422953149045972.0,-11.545202994197966,14.57385512215636,0.0007095297157449938
1422953149108464.0,-11.638294509248164,14.744776146581778,0.0006015069303425828
1422953149170956.0,-11.966190063127865,14.335565950661547,0.00048683494341380845
1422953149233449.0,-12.26221188930365,13.96184866605395,0.00034958165574579096
1422953149295939.0,-12.530109605190372,13.620376844464282,0.00012729078309841506
1422953149358430.0,-9.670609805438414,17.30008163897428,0.00015537145490567418
1422953149420923.0,-7.083939521025014,20.631483100095764,0.00025636260932720913
1422953149483415.0,-4.741876167346187,23.649112702828116,0.00021349289105602939
1422953149545906.0,-2.6211108762467212,26.383475265219722,0.0001737410428453541
1422953149608398.0,-0.7012808348518744,28.944745336152085,0.00021555681954230673
1422953149670890.0,1.0344883785025056,31.26411894467873,0.0002827697404768399
1422953149733381.0,2.6066723459848,33.36205130073852,0.00029605856945217224
1422953149795874.0,4.026176990891281,35.322310761043624,0.00020915122466167276
1422953149858365.0,5.312991152591197,37.094422927499075,5.5624873992795665e-05
1422953149920856.0,6.479741518479778,38.695776909264765,1.6048747781178446e-06
1422953149983348.0,4.9688420714054855,36.91737897637889,0.00010949536052401354
1422953150045841.0,3.6033012053407667,35.308240399216636,0.00017886810163930407
1422953150108332.0,2.3686924814188597,33.85160457945821,6.22507028055494e-05
1422953150170825.0,1.238826083785768,32.59686619434222,0.00010300637445369697
1422953150233316.0,0.21725653491865438,31.46038567355339,0.00012687477161498764
1422953150295808.0,-0.706074290961283,30.431700416379588,5.824100217556669e-05
1422953150358299.0,-1.5473504853330087,29.55355647575855,0.00024017442054288958
1422953150420791.0,-2.3078646240153864,28.760628337945494,0.00017306086904919984
1422953150483283.0,-2.9936970069052444,28.043872921433206,3.5447785034079844e-05
1422953150545775.0,-3.613221720210811,27.39559357928606,4.3646121792454616e-05
1422953150608267.0,-4.099689235744932,26.88252514535862,3.525411833999331e-05
1422953150670758.0,-4.54085935621451,26.41815493893432,0.00010062803611882133
1422953150733251.0,-4.938814920706194,25.99714758362327,0.0001552459886666358
1422953150795742.0,-5.312017700754889,25.669579173062566,0.00015954323998092115
1422953150858234.0,-5.647672752491174,25.37278580777002,6.799541510227834e-05
1422953150920726.0,-5.950342336571229,25.104159889837874,7.949808513472065e-05
1422953150983219.0,-6.236525738207891,24.914104519953064,0.00013410572670289
1422953151045709.0,-6.495544787201804,24.742166902684687,0.00015871875097825942
1422953151108201.0,-6.727999490084108,24.586913001243087,0.00014752683336962622
1422953151170691.0,-6.944193898112467,24.466904957951442,2.023566222145958e-05
1422953151233184.0,-7.137722238999758,24.357422970602975,1.303039193315515e-05
1422953151295676.0,-7.313867110583593,24.259476956670067,6.401770258096547e-05
1422953151358168.0,-7.4723115684989985,24.171602483759365,0.00019528829855648396
1422953151420660.0,-7.613915783348723,24.0926478718372,0.00026222310263061214
1422953151483151.0,-7.74080521672954,24.02157777752037,0.0002777105529843546
1422953151545643.0,-7.853113621611609,23.957101557792583,0.0002862994861557715
1422953151608135.0,-7.953692810898706,23.897987095554154,0.00036163171065720513
1422953151670627.0,-8.044983339187082,23.84321809665863,0.00043246843643808975
1422953151733119.0,-8.125184361659718,23.792621223097804,0.0006054464449606128
1422953151795611.0,-8.197478799148438,23.746586777893715,0.0006696024287193691
1422953151858103.0,-8.262307204099114,23.704038439673674,0.0006871980158189477
1422953151920594.0,-8.32077463101607,23.664903025397038,0.0007222640794892379
1422953151983086.0,-8.438916372537399,23.840535382157565,0.0008682086498160025
1422953152045578.0,-8.544418982163519,23.996763443516624,0.0009859355376957337
1422953152108070.0,-8.640572866128768,24.136758634575315,0.0011716229152230733
1422953152170562.0,-8.740021580772714,24.316598352340907,0.0013069834225824173
1422953152233053.0,-8.829897018848444,24.47805335679202,0.0013850105769249847
1422953152295546.0,-8.909811370969148,24.62545749515075,0.0014841985522343476
1422953152358037.0,-9.002569163775945,24.80144072561092,0.0015239023934438293
1422953152420528.0,-9.085232372445224,24.961107732586935,0.0016400890885542507
1422953152483020.0,-9.158915330064527,25.10416851948681,0.0017703367276828228
1422953152545513.0,-9.224997022344136,25.231986410893647,0.0019157914968322412
1422953152608005.0,-9.304066693873928,25.388721192888923,0.0020618089749542936
1422953152670496.0,-9.374150100718461,25.52954041615133,0.0022554725883449133
1422953152732988.0,-9.438744118743783,25.655613001668936,0.002355802867540578
1422953152795479.0,-9.626930629550076,25.790905957786922,0.0024978203622355614
